sec_of_week,gps_week_number,utc,position_type,numsv,ins_status,temperature,latitude,longitude,altitude,north_velocity,east_velocity,ground_velocity,roll,pitch,heading,x_angular_velocity,y_angular_velocity,z_angular_velocity,x_acc,y_acc,z_acc,latitude_std,longitude_std,altitude_std,north_velocity_std,east_velocity_std,ground_velocity_std,roll_std,pitch_std,heading_std,atb_0,atb_1,atb_2,q_x,q_y,q_z,q_w,fl_wheel_vel,fr_wheel_vel,rl_wheel_vel,rr_wheel_vel,l_wheel_factor,r_wheel_factor,time_stamp,seq,time_valid,timestamp_sab_vehicle,x_angular_velocity_bias,y_angular_velocity_bias,z_angular_velocity_bias,x_acc_bias,y_acc_bias,z_acc_bias,gps_velocity,wheel_speed,dv
284346780,2272,1690354728.78,5,45,1,0.00,29.502089843749999,106.441152343750005,309.649,-19.520,8.277,-0.137,0.022,-0.414,293.071,0.200985114756524,1.675875882248435,0.610954751822072,0.303,0.013,10.111,50,50,50,111,241,149,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.003499,0.000918,0.979794,0.199976,21.062500,21.093750,21.062500,21.187500,1.0050,1.0050,3834.78,359496,1,0,0,0,0,0,0,0,21.202338,21.101562,0.100775
284346790,2272,1690354728.79,5,45,1,0.00,29.502084418402777,106.441152343750005,309.652,-19.520,8.277,-0.137,0.028,-0.399,293.077,0.540959935737710,1.587882399170951,0.631953196647380,0.329,0.302,10.010,50,50,50,111,241,149,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.003354,0.000937,0.979783,0.200030,21.078125,21.093750,21.078125,21.250000,1.0050,1.0050,3834.79,359497,1,0,0,0,0,0,0,0,21.202338,21.125000,0.077338
284346800,2272,1690354728.80,5,45,1,0.00,29.502084689670138,106.441152343750005,309.654,-19.520,8.277,-0.137,0.031,-0.377,293.084,0.300977709162755,2.096844704698669,0.724946309445175,0.265,0.371,9.633,50,50,50,111,241,149,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.003169,0.000926,0.979771,0.200092,21.078125,21.093750,21.078125,21.250000,1.0050,1.0050,3834.80,359498,1,0,0,0,0,0,0,0,21.202338,21.125000,0.077338
284346810,2272,1690354728.81,5,45,1,0.00,29.502084689670138,106.441151801215284,309.656,-19.520,8.277,-0.137,0.033,-0.355,293.090,0.259980745456200,2.300829597287380,0.616954307486446,0.313,0.492,9.869,50,50,50,111,241,149,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.002971,0.000909,0.979761,0.200145,21.078125,21.093750,21.078125,21.250000,1.0050,1.0050,3834.81,359499,1,0,0,0,0,0,0,0,21.202338,21.125000,0.077338
284346820,2272,1690354728.82,5,45,1,0.00,29.502080078125001,106.441152072482637,309.658,-19.520,8.277,-0.137,0.035,-0.330,293.097,0.150988817553408,2.466817304001724,0.624953715038944,0.330,0.308,9.459,50,50,50,111,241,149,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.002757,0.000879,0.979751,0.200199,21.046875,21.046875,21.046875,21.218750,1.0050,1.0050,3834.82,359500,1,0,0,0,0,0,0,0,21.202338,21.089844,0.112494
284346830,2272,1690354728.83,5,45,1,0.00,29.502080349392362,106.441156684027774,309.660,-19.520,8.277,-0.137,0.040,-0.303,293.102,0.483964156926158,2.720798493793552,0.545959565458021,0.347,0.400,9.314,50,50,50,111,241,149,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.002515,0.000873,0.979742,0.200246,21.046875,21.046875,21.046875,21.218750,1.0050,1.0050,3834.83,359501,1,0,0,0,0,0,0,0,21.202338,21.089844,0.112494
284346840,2272,1690354728.84,5,45,1,0.00,29.502079535590276,106.441156684027774,309.662,-19.520,8.277,-0.137,0.043,-0.271,293.107,0.288978597834007,3.211762132328147,0.528960824408962,0.283,0.288,9.331,50,50,50,111,241,149,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.002235,0.000841,0.979733,0.200291,21.046875,21.046875,21.046875,21.218750,1.0050,1.0050,3834.84,359502,1,0,0,0,0,0,0,0,21.202338,21.089844,0.112494
284346850,2272,1690354728.85,5,45,1,0.00,29.502074652777779,106.441157497829863,309.666,-19.520,8.277,-0.137,0.041,-0.242,293.113,-0.202984966644651,2.823790866031970,0.521961342800526,0.250,0.061,9.311,50,50,50,111,241,149,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.001997,0.000775,0.979724,0.200336,21.046875,21.046875,21.046875,21.203125,1.0050,1.0050,3834.85,359503,1,0,0,0,0,0,0,0,21.202338,21.085938,0.116400
284346860,2272,1690354728.86,5,45,1,0.00,29.502074924045139,106.441157226562495,309.668,-19.520,8.277,-0.137,0.049,-0.211,293.119,0.729945939165487,3.305755171070004,0.591956158884888,0.139,0.320,9.365,50,50,50,111,241,149,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.001714,0.000787,0.979715,0.200386,21.046875,21.046875,21.046875,21.203125,1.0050,1.0050,3834.86,359504,1,0,0,0,0,0,0,0,21.202338,21.085938,0.116400
284346870,2272,1690354728.87,5,45,1,0.00,29.502070312499999,106.441157226562495,309.670,-19.571,8.335,-0.325,0.050,-0.171,293.123,0.128990446784037,3.978705331423941,0.470965119653348,0.242,0.266,9.146,50,50,50,127,248,157,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.001371,0.000729,0.979707,0.200426,21.062500,21.078125,21.062500,21.218750,1.0050,1.0050,3834.87,359505,1,0,0,0,0,0,0,0,21.271960,21.105469,0.166491
284346880,2272,1690354728.88,5,45,1,0.00,29.502069498697917,106.441157226562495,309.672,-19.571,8.335,-0.325,0.048,-0.142,293.129,-0.219983707693710,2.910784423165391,0.577957195668015,0.224,0.159,8.914,50,50,50,127,248,157,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.001126,0.000659,0.979697,0.200476,21.062500,21.078125,21.062500,21.218750,1.0050,1.0050,3834.88,359506,1,0,0,0,0,0,0,0,21.271960,21.105469,0.166491
284346890,2272,1690354728.89,5,45,1,0.00,29.502069769965278,106.441161838107632,309.674,-19.571,8.335,-0.325,0.051,-0.116,293.136,0.313976746435565,2.592807972953576,0.642952382032066,0.164,0.180,8.954,50,50,50,127,248,157,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.000899,0.000641,0.979686,0.200531,21.062500,21.078125,21.062500,21.218750,1.0050,1.0050,3834.89,359507,1,0,0,0,0,0,0,0,21.271960,21.105469,0.166491
284346900,2272,1690354728.90,5,45,1,0.00,29.502065158420137,106.441161838107632,309.676,-19.571,8.335,-0.325,0.049,-0.086,293.142,-0.212984226085274,3.023776054844432,0.646952085808315,0.265,0.502,9.261,50,50,50,127,248,157,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.000644,0.000570,0.979675,0.200586,21.078125,21.093750,21.078125,21.203125,1.0050,1.0050,3834.90,359508,1,0,0,0,0,0,0,0,21.271960,21.113281,0.158678
284346910,2272,1690354728.91,5,45,1,0.00,29.502065158420137,106.441161838107632,309.678,-19.571,8.335,-0.325,0.038,-0.047,293.149,-1.076920241755112,3.935708515829262,0.657951271193000,0.122,0.341,8.526,50,50,50,127,248,157,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.000333,0.000411,0.979664,0.200643,21.078125,21.093750,21.078125,21.203125,1.0050,1.0050,3834.91,359509,1,0,0,0,0,0,0,0,21.271960,21.113281,0.158678
284346920,2272,1690354728.92,5,45,1,0.00,29.502064615885416,106.441162380642368,309.679,-19.571,8.335,-0.325,0.032,-0.023,293.155,-0.586956529164579,2.475816637498285,0.659951123081125,0.084,0.272,8.436,50,50,50,127,248,157,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.000132,0.000318,0.979652,0.200699,21.078125,21.093750,21.078125,21.203125,1.0050,1.0050,3834.92,359510,1,0,0,0,0,0,0,0,21.271960,21.113281,0.158678
284346930,2272,1690354728.93,5,45,1,0.00,29.502059733072915,106.441161566840279,309.681,-19.571,8.335,-0.325,0.015,0.010,293.162,-1.701873956794058,3.265758133307512,0.678949716018309,0.220,0.196,8.716,50,50,50,127,248,157,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.000117,0.000116,0.979641,0.200757,21.078125,21.093750,21.078125,21.203125,1.0050,1.0050,3834.93,359511,1,0,0,0,0,0,0,0,21.271960,21.113281,0.158678
284346940,2272,1690354728.94,5,45,1,0.00,29.502059733072915,106.441162380642368,309.682,-19.571,8.335,-0.325,0.010,0.048,293.168,-0.545959565458024,3.757721697786170,0.545959565458021,0.116,0.196,8.141,50,50,50,127,248,157,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.000428,0.000003,0.979631,0.200804,21.078125,21.078125,21.078125,21.187500,1.0050,1.0050,3834.94,359512,1,0,0,0,0,0,0,0,21.271960,21.105469,0.166491
284346950,2272,1690354728.95,5,45,1,0.00,29.502060004340279,106.441166992187505,309.685,-19.571,8.335,-0.325,0.010,0.071,293.173,-0.034997408042182,2.307829078895816,0.526960972520837,0.104,0.237,8.020,50,50,50,127,248,157,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.000625,-0.000040,0.979621,0.200849,21.078125,21.078125,21.078125,21.187500,1.0050,1.0050,3834.95,359513,1,0,0,0,0,0,0,0,21.271960,21.105469,0.166491
284346960,2272,1690354728.96,5,45,1,0.00,29.502054578993057,106.441166992187505,309.686,-19.571,8.335,-0.325,-0.004,0.084,293.179,-1.424894470288797,1.469891137771598,0.642952382032066,0.072,0.294,8.297,50,50,50,127,248,157,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.000713,-0.000180,0.979610,0.200903,21.078125,21.078125,21.078125,21.187500,1.0050,1.0050,3834.96,359514,1,0,0,0,0,0,0,0,21.271960,21.105469,0.166491
284346970,2272,1690354728.97,5,45,1,0.00,29.502054578993057,106.441166720920137,309.687,-19.615,8.401,-0.349,-0.014,0.102,293.186,-0.943930091194825,1.838863811130592,0.648951937696440,0.083,0.166,7.981,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.000853,-0.000293,0.979599,0.200958,21.078125,21.093750,21.078125,21.250000,1.0050,1.0050,3834.97,359515,1,0,0,0,0,0,0,0,21.338346,21.125000,0.213346
284346980,2272,1690354728.98,5,45,1,0.00,29.502054850260418,106.441166720920137,309.688,-19.615,8.401,-0.349,-0.024,0.115,293.193,-1.065921056370427,1.273905652735385,0.731945791053612,0.174,0.193,7.989,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.000944,-0.000406,0.979586,0.201021,21.078125,21.093750,21.078125,21.250000,1.0050,1.0050,3834.98,359516,1,0,0,0,0,0,0,0,21.338346,21.125000,0.213346
284346990,2272,1690354728.99,5,45,1,0.00,29.502049967447917,106.441166720920137,309.688,-19.615,8.401,-0.349,-0.036,0.133,293.199,-1.196911355042590,1.768868995046230,0.638952678255816,0.025,0.130,7.664,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.001075,-0.000539,0.979575,0.201075,21.093750,21.140625,21.093750,21.250000,1.0050,1.0050,3834.99,359517,1,0,0,0,0,0,0,0,21.338346,21.144531,0.193815
284347000,2272,1690354729.00,5,45,1,0.00,29.502050238715277,106.441167534722226,309.689,-19.615,8.401,-0.349,-0.038,0.144,293.205,-0.207984596364962,1.143915280007284,0.601955418325511,-0.002,0.365,7.702,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.001169,-0.000577,0.979564,0.201127,21.093750,21.140625,21.093750,21.250000,1.0050,1.0050,3834.99,359518,1,0,0,0,0,0,0,0,21.338346,21.144531,0.193815
284347010,2272,1690354729.01,5,45,1,0.00,29.502049424913196,106.441172146267363,309.689,-19.615,8.401,-0.349,-0.046,0.140,293.211,-0.834938163292033,-0.334975191260876,0.567957936227392,0.053,0.531,8.347,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.001122,-0.000641,0.979554,0.201176,21.093750,21.140625,21.093750,21.250000,1.0050,1.0050,3835.00,359519,1,0,0,0,0,0,0,0,21.338346,21.144531,0.193815
284347020,2272,1690354729.02,5,45,1,0.00,29.502044813368055,106.441172417534716,309.689,-19.615,8.401,-0.349,-0.053,0.138,293.217,-0.676949864130187,-0.262980523288390,0.584956677276452,-0.017,0.406,8.324,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.001088,-0.000693,0.979543,0.201226,21.125000,21.109375,21.125000,21.218750,1.0050,1.0050,3835.01,359520,1,0,0,0,0,0,0,0,21.338346,21.144531,0.193815
284347030,2272,1690354729.03,5,45,1,0.00,29.502045084635416,106.441172146267363,309.689,-19.615,8.401,-0.349,-0.064,0.121,293.222,-1.087919427139798,-1.660876993087503,0.502962749863342,0.099,0.285,8.333,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.000927,-0.000757,0.979535,0.201269,21.125000,21.109375,21.125000,21.218750,1.0050,1.0050,3835.02,359521,1,0,0,0,0,0,0,0,21.338346,21.144531,0.193815
284347040,2272,1690354729.04,5,45,1,0.00,29.502044270833334,106.441171874999995,309.689,-19.615,8.401,-0.349,-0.078,0.103,293.226,-1.429894100009109,-1.834864107354345,0.420968822450232,0.182,0.163,8.701,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.000745,-0.000846,0.979528,0.201305,21.125000,21.125000,21.125000,21.187500,1.0050,1.0050,3835.03,359522,1,0,0,0,0,0,0,0,21.338346,21.140625,0.197721
284347050,2272,1690354729.05,5,45,1,0.00,29.502039388020833,106.441171874999995,309.689,-19.615,8.401,-0.349,-0.089,0.098,293.231,-1.038923055880744,-0.490963638534597,0.481964305038033,0.109,0.128,8.640,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.000685,-0.000926,0.979519,0.201346,21.125000,21.125000,21.125000,21.187500,1.0050,1.0050,3835.04,359523,1,0,0,0,0,0,0,0,21.338346,21.140625,0.197721
284347060,2272,1690354729.06,5,45,1,0.00,29.502039659288194,106.441176486545146,309.689,-19.615,8.401,-0.349,-0.093,0.082,293.235,-0.474964823429600,-1.544885583576275,0.409969637065547,-0.058,0.390,8.530,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.000539,-0.000937,0.979512,0.201381,21.125000,21.125000,21.125000,21.187500,1.0050,1.0050,3835.05,359524,1,0,0,0,0,0,0,0,21.338346,21.140625,0.197721
284347070,2272,1690354729.07,5,45,1,0.00,29.502034776475693,106.441177300347221,309.689,-19.615,8.401,-0.349,-0.112,0.065,293.239,-1.913858256935268,-1.644878177982506,0.390971044128363,-0.047,0.325,8.549,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.000365,-0.001072,0.979505,0.201415,21.156250,21.156250,21.156250,21.218750,1.0050,1.0050,3835.06,359525,1,0,0,0,0,0,0,0,21.338346,21.171875,0.166471
284347080,2272,1690354729.08,5,45,1,0.00,29.502035047743057,106.441176486545146,309.688,-19.615,8.401,-0.349,-0.118,0.035,293.243,-0.611954677766137,-2.980779239249756,0.442967193219603,0.143,0.188,8.811,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,0.000099,-0.001071,0.979497,0.201453,21.156250,21.156250,21.156250,21.218750,1.0050,1.0050,3835.08,359526,1,0,0,0,0,0,0,0,21.338346,21.171875,0.166471
284347090,2272,1690354729.09,5,45,1,0.00,29.502034233940972,106.441177300347221,309.688,-19.615,8.401,-0.349,-0.134,0.004,293.247,-1.584882621338767,-3.113769389810043,0.351973932309933,0.119,0.214,9.128,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.000195,-0.001152,0.979491,0.201483,21.156250,21.187500,21.156250,21.250000,1.0050,1.0050,3835.09,359527,1,0,0,0,0,0,0,0,21.338346,21.187500,0.150846
284347100,2272,1690354729.10,5,45,1,0.00,29.502029622395835,106.441177029079867,309.687,-19.615,8.401,-0.349,-0.146,-0.024,293.250,-1.197911280986652,-2.859788200018216,0.252981263847764,-0.044,-0.003,8.837,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.000461,-0.001203,0.979486,0.201505,21.156250,21.187500,21.156250,21.250000,1.0050,1.0050,3835.10,359528,1,0,0,0,0,0,0,0,21.338346,21.187500,0.150846
284347110,2272,1690354729.11,5,45,1,0.00,29.502029893663195,106.441177029079867,309.686,-19.615,8.401,-0.349,-0.143,-0.066,293.253,0.350974006365870,-4.206688446670151,0.316976524267752,0.191,0.084,9.244,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.000811,-0.001099,0.979480,0.201533,21.156250,21.187500,21.156250,21.250000,1.0050,1.0050,3835.11,359529,1,0,0,0,0,0,0,0,21.338346,21.187500,0.150846
284347120,2272,1690354729.12,5,45,1,0.00,29.502029893663195,106.441181911892357,309.686,-19.615,8.401,-0.349,-0.148,-0.108,293.255,-0.545959565458024,-4.179690446180469,0.248981560071514,0.089,0.261,9.356,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.001178,-0.001072,0.979476,0.201555,21.203125,21.171875,21.203125,21.250000,1.0050,1.0050,3835.12,359530,1,0,0,0,0,0,0,0,21.338346,21.207031,0.131315
284347130,2272,1690354729.13,5,45,1,0.00,29.502024197048613,106.441181911892357,309.685,-19.615,8.401,-0.349,-0.152,-0.153,293.259,-0.389971118184303,-4.504666378000720,0.324975931820250,0.134,-0.026,9.316,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.001569,-0.001026,0.979469,0.201583,21.203125,21.171875,21.203125,21.250000,1.0050,1.0050,3835.13,359531,1,0,0,0,0,0,0,0,21.338346,21.207031,0.131315
284347140,2272,1690354729.14,5,45,1,0.00,29.502024468315973,106.441181640625004,309.684,-19.615,8.401,-0.349,-0.150,-0.206,293.262,0.186986151539651,-5.306606985138695,0.284978894057758,0.161,0.085,10.099,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.002019,-0.000916,0.979463,0.201607,21.203125,21.171875,21.203125,21.250000,1.0050,1.0050,3835.14,359532,1,0,0,0,0,0,0,0,21.338346,21.207031,0.131315
284347150,2272,1690354729.15,5,45,1,0.00,29.502024739583334,106.441181369357636,309.684,-19.615,8.401,-0.349,-0.153,-0.250,293.265,-0.287978671889947,-4.380675560936994,0.334975191260873,0.048,0.137,10.373,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.002398,-0.000863,0.979457,0.201636,21.218750,21.171875,21.218750,21.203125,1.0050,1.0050,3835.15,359533,1,0,0,0,0,0,0,0,21.338346,21.203125,0.135221
284347160,2272,1690354729.16,5,45,1,0.00,29.502019856770833,106.441182183159725,309.683,-19.615,8.401,-0.349,-0.152,-0.297,293.268,0.039997037762491,-4.806644013107539,0.233982670910580,0.019,0.061,10.129,50,50,50,122,207,139,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.002804,-0.000777,0.979451,0.201657,21.218750,21.171875,21.218750,21.203125,1.0050,1.0050,3835.16,359534,1,0,0,0,0,0,0,0,21.338346,21.203125,0.135221
284347170,2272,1690354729.17,5,45,1,0.00,29.502019314236112,106.441182183159725,309.683,-19.562,8.474,0.054,-0.158,-0.342,293.271,-0.563958232451146,-4.465669266182291,0.268980078952761,0.210,0.149,10.471,50,50,50,127,257,161,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.003195,-0.000746,0.979445,0.201680,21.218750,21.171875,21.218750,21.203125,1.0050,1.0050,3835.17,359535,1,0,0,0,0,0,0,0,21.318549,21.203125,0.115424
284347180,2272,1690354729.18,5,45,1,0.00,29.502019314236112,106.441187065972215,309.682,-19.562,8.474,0.054,-0.159,-0.392,293.273,-0.133990076504351,-5.020628165136873,0.224983337414019,0.265,0.053,10.150,50,50,50,127,257,161,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.003627,-0.000669,0.979440,0.201700,21.203125,21.250000,21.203125,21.250000,1.0050,1.0050,3835.18,359536,1,0,0,0,0,0,0,0,21.318549,21.226562,0.091986
284347190,2272,1690354729.19,5,45,1,0.00,29.502014702690971,106.441187065972215,309.682,-19.562,8.474,0.054,-0.161,-0.451,293.276,-0.174987040210906,-5.866565513813590,0.275979560561197,0.253,0.211,10.771,50,50,50,127,257,161,0.100,0.100,0.100,-0.000029,0.008437,0.003332,-0.004131,-0.000580,0.979433,0.201723,21.203125,21.250000,21.203125,21.250000,1.0050,1.0050,3835.19,359537,1,0,0,0,0,0,0,0,21.318549,21.226562,0.091986
284347200,2272,1690354729.20,5,45,1,0.00,29.502014702690971,106.441186794704862,309.681,-19.562,8.474,0.054,-0.164,-0.506,293.278,-0.291978375666197,-5.500592618286784,0.185986225595589,0.226,-0.020,11.098,50,50,50,127,257,161,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.004606,-0.000508,0.979428,0.201739,21.203125,21.250000,21.203125,21.250000,1.0050,1.0050,3835.20,359538,1,0,0,0,0,0,0,0,21.318549,21.226562,0.091986
284347210,2272,1690354729.21,5,45,1,0.00,29.502010091145834,106.441186523437494,309.681,-19.562,8.474,0.054,-0.158,-0.554,293.280,0.576957269723953,-4.909636385345957,0.216983929861520,0.253,-0.122,11.309,50,50,50,127,257,161,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.005008,-0.000373,0.979422,0.201759,21.250000,21.203125,21.250000,21.250000,1.0050,1.0050,3835.21,359539,1,0,0,0,0,0,0,0,21.318549,21.238281,0.080267
284347220,2272,1690354729.22,5,45,1,0.00,29.502009277343749,106.441186794704862,309.681,-19.562,8.474,0.054,-0.149,-0.607,293.283,0.892933868047644,-5.314606392691194,0.216983929861520,0.232,-0.053,11.351,50,50,50,127,257,161,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.005446,-0.000203,0.979415,0.201778,21.250000,21.203125,21.250000,21.250000,1.0050,1.0050,3835.22,359540,1,0,0,0,0,0,0,0,21.318549,21.238281,0.080267
284347230,2272,1690354729.23,5,45,1,0.00,29.502009548611110,106.441191406249999,309.681,-19.562,8.474,0.054,-0.146,-0.650,293.286,0.300977709162755,-4.341678449118564,0.281979116225571,0.243,-0.015,11.769,50,50,50,127,257,161,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.005812,-0.000100,0.979408,0.201802,21.218750,21.187500,21.218750,21.250000,1.0050,1.0050,3835.23,359541,1,0,0,0,0,0,0,0,21.318549,21.218750,0.099799
284347240,2272,1690354729.24,5,45,1,0.00,29.502004665798612,106.441192220052088,309.682,-19.562,8.474,0.054,-0.138,-0.687,293.288,0.799940755249849,-3.722724289743992,0.253981189791826,0.399,-0.069,11.391,50,50,50,127,257,161,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.006114,0.000034,0.979402,0.201824,21.218750,21.187500,21.218750,21.250000,1.0050,1.0050,3835.24,359542,1,0,0,0,0,0,0,0,21.318549,21.218750,0.099799
284347250,2272,1690354729.25,5,45,1,0.00,29.502005208333333,106.441192220052088,309.681,-19.562,8.474,0.054,-0.130,-0.732,293.291,0.842937570844528,-4.407673561426676,0.233982670910580,0.295,0.129,11.865,50,50,50,127,257,161,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.006476,0.000183,0.979396,0.201845,21.250000,21.187500,21.250000,21.250000,1.0050,1.0050,3835.25,359543,1,0,0,0,0,0,0,0,21.318549,21.234375,0.084174
284347260,2272,1690354729.26,5,45,1,0.00,29.502004123263887,106.441192220052088,309.682,-19.562,8.474,0.054,-0.120,-0.779,293.294,0.993926388397938,-4.917635792898456,0.310976968603378,0.364,0.036,12.017,50,50,50,127,257,161,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.006867,0.000353,0.979387,0.201872,21.250000,21.187500,21.250000,21.250000,1.0050,1.0050,3835.26,359544,1,0,0,0,0,0,0,0,21.318549,21.234375,0.084174
284347270,2272,1690354729.27,5,45,1,0.00,29.501999511718751,106.441191948784720,309.683,-19.488,8.424,0.210,-0.110,-0.825,293.297,0.928931202033887,-4.600659268630703,0.321976153988063,0.409,0.148,12.580,50,50,50,129,251,158,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.007244,0.000514,0.979379,0.201900,21.250000,21.187500,21.250000,21.250000,1.0050,1.0050,3835.27,359545,1,0,0,0,0,0,0,0,21.230778,21.234375,0.003597
284347280,2272,1690354729.28,5,45,1,0.00,29.501999782986111,106.441191677517367,309.684,-19.488,8.424,0.210,-0.105,-0.850,293.300,0.543959713569897,-2.511813971484531,0.296978005386506,0.476,0.032,12.509,50,50,50,129,251,158,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.007449,0.000605,0.979372,0.201926,21.218750,21.218750,21.218750,21.265625,1.0050,1.0050,3835.28,359546,1,0,0,0,0,0,0,0,21.230778,21.230469,0.000309
284347290,2272,1690354729.29,5,45,1,0.00,29.502000054253472,106.441196560329857,309.685,-19.488,8.424,0.210,-0.104,-0.861,293.302,0.142989410000909,-1.046922463433243,0.219983707693707,0.437,0.068,12.588,50,50,50,129,251,158,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.007536,0.000636,0.979367,0.201945,21.218750,21.218750,21.218750,21.265625,1.0050,1.0050,3835.29,359547,1,0,0,0,0,0,0,0,21.230778,21.230469,0.000309
284347300,2272,1690354729.30,5,45,1,0.00,29.501995171440971,106.441196831597225,309.687,-19.488,8.424,0.210,-0.099,-0.865,293.305,0.462965712100849,-0.413969340841799,0.222983485525894,0.386,0.179,12.499,50,50,50,129,251,158,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.007564,0.000683,0.979363,0.201964,21.203125,21.187500,21.203125,21.265625,1.0050,1.0050,3835.30,359548,1,0,0,0,0,0,0,0,21.230778,21.214844,0.015934
284347310,2272,1690354729.31,5,45,1,0.00,29.501994357638889,106.441197374131946,309.689,-19.488,8.424,0.210,-0.093,-0.863,293.307,0.553958973010520,0.167987558602467,0.199985188812461,0.393,0.140,12.330,50,50,50,129,251,158,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.007533,0.000727,0.979360,0.201982,21.203125,21.187500,21.203125,21.265625,1.0050,1.0050,3835.31,359549,1,0,0,0,0,0,0,0,21.230778,21.214844,0.015934
284347320,2272,1690354729.32,5,45,1,0.00,29.501994628906250,106.441197374131946,309.691,-19.488,8.424,0.210,-0.085,-0.864,293.308,0.817939422242970,-0.140989558112787,0.168987484546529,0.388,0.068,12.163,50,50,50,129,251,158,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.007531,0.000799,0.979356,0.201997,21.203125,21.171875,21.203125,21.250000,1.0050,1.0050,3835.32,359550,1,0,0,0,0,0,0,0,21.230778,21.207031,0.023746
284347330,2272,1690354729.33,5,45,1,0.00,29.501989746093749,106.441197102864578,309.693,-19.488,8.424,0.210,-0.080,-0.861,293.311,0.501962823919280,0.274979634617135,0.251981337903701,0.411,-0.113,12.394,50,50,50,129,251,158,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.007498,0.000837,0.979352,0.202019,21.203125,21.171875,21.203125,21.250000,1.0050,1.0050,3835.33,359551,1,0,0,0,0,0,0,0,21.230778,21.207031,0.023746
284347340,2272,1690354729.34,5,45,1,0.00,29.501990017361113,106.441196831597225,309.696,-19.488,8.424,0.210,-0.072,-0.847,293.313,0.816939496298908,1.413895284904109,0.251981337903701,0.543,0.058,12.335,50,50,50,129,251,158,0.100,0.100,0.100,-0.000029,0.008438,0.003332,-0.007363,0.000883,0.979349,0.202041,21.203125,21.171875,21.203125,21.250000,1.0050,1.0050,3835.34,359552,1,0,0,0,0,0,0,0,21.230778,21.207031,0.023746
