,sec_of_week,gps_week_number,utc,position_type,numsv,ins_status,temperature,latitude,longitude,altitude,north_velocity,east_velocity,ground_velocity,roll,pitch,heading,x_angular_velocity,y_angular_velocity,z_angular_velocity,x_acc,y_acc,z_acc,latitude_std,longitude_std,altitude_std,north_velocity_std,east_velocity_std,ground_velocity_std,roll_std,pitch_std,heading_std,atb_0,atb_1,atb_2,q_x,q_y,q_z,q_w,fl_wheel_vel,fr_wheel_vel,rl_wheel_vel,rr_wheel_vel,l_wheel_factor,r_wheel_factor,time_stamp,seq,time_valid,timestamp_sab_vehicle,x_angular_velocity_bias,y_angular_velocity_bias,z_angular_velocity_bias,x_acc_bias,y_acc_bias,z_acc_bias,gps_velocity,wheel_speed,dv,new_longitude,new_latitude
2981,283735320,2272,1690354117.32,5,37,1,0.0,29.57998806423611,106.46729926215276,232.829,-12.589,-13.98,-0.101,2.482,-0.262,222.076,-0.213984152029336,1.495889212317218,0.093993038741856,0.392,0.592,9.491,50,50,83,135,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010881,0.018865,0.913621,-0.405982,18.6875,18.6875,18.6875,18.796875,1.0067,1.0067,3223.32,298350,1,0,0,0,0,0,0,0,18.81285,18.714844,0.098006,106.4633559804779,29.582600376888514
2982,283735330,2272,1690354117.33,5,37,1,0.0,29.579982910156247,106.4672989908854,232.83,-12.589,-13.98,-0.101,2.47,-0.248,222.078,-1.184912243713842,1.331901357490999,0.067994964196236,0.507,0.35,9.398,50,50,84,135,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010731,0.018819,0.913627,-0.405976,18.6875,18.6875,18.6875,18.796875,1.0067,1.0067,3223.33,298351,1,0,0,0,0,0,0,0,18.81285,18.714844,0.098006,106.46335570884006,29.582595223811616
2983,283735340,2272,1690354117.34,5,37,1,0.0,29.579982910156247,106.46729926215276,232.831,-12.589,-13.98,-0.101,2.467,-0.232,222.08,-0.233982670910583,1.640878474206254,0.121990965175601,0.347,0.154,9.159,50,50,84,135,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010592,0.018859,0.913633,-0.405964,18.6875,18.6875,18.6875,18.796875,1.0067,1.0067,3223.34,298352,1,0,0,0,0,0,0,0,18.81285,18.714844,0.098006,106.46335598079241,29.582595224510413
2984,283735350,2272,1690354117.35,5,37,1,0.0,29.57998263888889,106.46729871961804,232.832,-12.589,-13.98,-0.101,2.475,-0.222,222.081,0.722946457557051,0.980927351125127,0.091993186853731,0.465,0.4,9.55,50,50,84,135,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010539,0.018951,0.913636,-0.405954,18.703125,18.671875,18.703125,18.84375,1.0067,1.0067,3223.35,298353,1,0,0,0,0,0,0,0,18.81285,18.730469,0.082381,106.46335543690427,29.582594951935032
2985,283735360,2272,1690354117.36,5,37,1,0.0,29.579983452690968,106.46729437934027,232.833,-12.589,-13.98,-0.101,2.472,-0.211,222.082,-0.263980449232452,1.120916983293851,0.07399451986061,0.377,0.431,9.926,50,50,83,135,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010436,0.018967,0.91364,-0.405947,18.703125,18.671875,18.703125,18.84375,1.0067,1.0067,3223.36,298354,1,0,0,0,0,0,0,0,18.81285,18.730469,0.082381,106.46335108561729,29.582595754287937
2986,283735370,2272,1690354117.37,5,37,1,0.0,29.579978298611113,106.46729410807292,232.834,-12.644,-14.058,-0.161,2.472,-0.188,222.085,0.03499740804218,2.306829152951754,0.163987854826218,0.4,0.395,9.354,50,50,83,142,253,166,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010253,0.019052,0.913648,-0.40593,18.71875,18.703125,18.71875,18.84375,1.0067,1.0067,3223.37,298355,1,0,0,0,0,0,0,0,18.90762,18.746094,0.161526,106.4633508139795,29.582590601211113
2987,283735380,2272,1690354117.38,5,37,1,0.0,29.579978298611113,106.46729383680557,232.835,-12.644,-14.058,-0.161,2.475,-0.171,222.087,0.2599807454562,1.625879585045319,0.159988151049969,0.402,0.526,9.696,50,50,83,142,253,166,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010131,0.019131,0.913654,-0.405915,18.71875,18.703125,18.71875,18.84375,1.0067,1.0067,3223.38,298356,1,0,0,0,0,0,0,0,18.90762,18.746094,0.161526,106.4633505420272,29.582590600512354
2988,283735390,2272,1690354117.39,5,37,1,0.0,29.579978298611113,106.46728895399306,232.835,-12.644,-14.058,-0.161,2.468,-0.152,222.088,-0.625953640983009,1.965854406026506,0.023998222657494,0.475,0.27,9.32,50,50,84,142,253,166,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009952,0.019151,0.913658,-0.40591,18.71875,18.75,18.71875,18.8125,1.0067,1.0067,3223.39,298357,1,0,0,0,0,0,0,0,18.90762,18.75,0.15762,106.46334564688591,29.58259058793497
2989,283735400,2272,1690354117.4,5,37,1,0.0,29.57997802734375,106.46728868272568,232.836,-12.644,-14.058,-0.161,2.486,-0.13,222.09,1.797866847424037,2.202836854769274,0.091993186853731,0.359,0.149,8.887,50,50,84,142,253,166,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.00984,0.019373,0.91366,-0.405898,18.71875,18.75,18.71875,18.8125,1.0067,1.0067,3223.4,298358,1,0,0,0,0,0,0,0,18.90762,18.75,0.15762,106.46334537495017,29.58259031605845
2990,283735410,2272,1690354117.41,5,37,1,0.0,29.57997775607639,106.4672892252604,232.837,-12.644,-14.058,-0.161,2.499,-0.118,222.091,1.300903653225068,1.198911206930712,0.077994223636859,0.29,0.52,9.136,50,50,84,142,253,166,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.00979,0.019518,0.913661,-0.40589,18.71875,18.75,18.71875,18.8125,1.0067,1.0067,3223.41,298359,1,0,0,0,0,0,0,0,18.90762,18.75,0.15762,106.46334591887127,29.58259004627811
2991,283735420,2272,1690354117.42,5,37,1,0.0,29.579972601996527,106.46728868272568,232.838,-12.644,-14.058,-0.161,2.505,-0.106,222.092,0.562958306507081,1.127916464902287,0.093993038741856,0.369,0.483,9.067,50,50,84,142,253,166,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.00972,0.019603,0.913664,-0.40588,18.75,18.71875,18.75,18.859375,1.0067,1.0067,3223.42,298360,1,0,0,0,0,0,0,0,18.90762,18.769531,0.138089,106.46334537528125,29.582584892502627
2992,283735430,2272,1690354117.43,5,37,1,0.0,29.579972601996527,106.46728434244793,232.838,-12.644,-14.058,-0.161,2.515,-0.092,222.094,1.02092438888762,1.415895136792233,0.137989780280598,0.46,0.416,8.964,50,50,84,142,253,166,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009642,0.019735,0.913669,-0.405866,18.75,18.71875,18.75,18.859375,1.0067,1.0067,3223.43,298361,1,0,0,0,0,0,0,0,18.90762,18.769531,0.138089,106.46334102404518,29.582584881323275
2993,283735440,2272,1690354117.44,5,37,1,0.0,29.57997341579861,106.46728407118056,232.839,-12.644,-14.058,-0.161,2.521,-0.085,222.096,0.59295608482895,0.740945124550172,0.162987928882156,0.403,0.467,8.901,50,50,84,142,253,166,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009604,0.019809,0.913674,-0.405851,18.75,18.75,18.75,18.875,1.0067,1.0067,3223.44,298362,1,0,0,0,0,0,0,0,18.90762,18.78125,0.12637,106.46334075204328,29.582585694157952
2994,283735450,2272,1690354117.45,5,37,1,0.0,29.579973144531248,106.46728434244793,232.839,-12.644,-14.058,-0.161,2.521,-0.079,222.097,-0.019998518881248,0.516961713080214,0.021998370769369,0.292,0.451,8.898,50,50,84,142,253,166,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009558,0.019827,0.913675,-0.405849,18.75,18.75,18.75,18.875,1.0067,1.0067,3223.45,298363,1,0,0,0,0,0,0,0,18.90762,18.78125,0.12637,106.46334102401207,29.582585423678854
2995,283735460,2272,1690354117.46,5,37,1,0.0,29.57996826171875,106.46727918836804,232.839,-12.644,-14.058,-0.161,2.526,-0.071,222.099,0.595955862661137,0.810939940634534,0.13898970622466,0.216,0.231,8.752,50,50,84,142,253,166,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009511,0.019897,0.91368,-0.405835,18.75,18.75,18.75,18.875,1.0067,1.0067,3223.46,298364,1,0,0,0,0,0,0,0,18.90762,18.78125,0.12637,106.46333585721786,29.582580529203792
2996,283735470,2272,1690354117.47,5,37,1,0.0,29.579967990451394,106.46727945963542,232.839,-12.692,-14.106,-0.168,2.534,-0.069,222.1,0.836938015180154,0.23398267091058,0.096992816574043,0.219,0.608,8.905,50,50,84,132,208,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009522,0.019972,0.913682,-0.405827,18.765625,18.765625,18.765625,18.875,1.0067,1.0067,3223.47,298365,1,0,0,0,0,0,0,0,18.975408,18.792969,0.182439,106.46333612918663,29.58258025872467
2997,283735480,2272,1690354117.48,5,37,1,0.0,29.579967990451394,106.46727918836804,232.84,-12.692,-14.106,-0.168,2.531,-0.065,222.1,-0.313976746435568,0.292978301610256,0.054995926923426,0.413,0.583,8.906,50,50,84,132,208,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009485,0.019959,0.913684,-0.405823,18.765625,18.765625,18.765625,18.875,1.0067,1.0067,3223.48,298366,1,0,0,0,0,0,0,0,18.975408,18.792969,0.182439,106.46333585723441,29.582580258026006
2998,283735490,2272,1690354117.49,5,37,1,0.0,29.579967719184022,106.46727864583332,232.84,-12.692,-14.106,-0.168,2.531,-0.063,222.103,-0.052996075035304,0.266980227064636,0.215984003917458,0.419,0.46,8.535,50,50,84,132,208,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009462,0.019964,0.913693,-0.405805,18.78125,18.78125,18.78125,18.890625,1.0067,1.0067,3223.49,298367,1,0,0,0,0,0,0,0,18.975408,18.808594,0.166814,106.46333531334656,29.582579985450895
2999,283735500,2272,1690354117.5,5,37,1,0.0,29.579963650173607,106.4672740342882,232.84,-12.692,-14.106,-0.168,2.527,-0.077,222.103,-0.325975857764315,-1.413895284904112,0.150988817553408,0.325,0.388,8.941,50,50,84,132,208,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.00956,0.019889,0.913697,-0.405796,18.78125,18.78125,18.78125,18.890625,1.0067,1.0067,3223.5,298368,1,0,0,0,0,0,0,0,18.975408,18.808594,0.166814,106.46333069040787,29.58257590590722
3000,283735510,2272,1690354117.51,5,37,1,0.0,29.57996337890625,106.46727376302081,232.84,-12.692,-14.106,-0.168,2.523,-0.093,222.105,-0.417969044618048,-1.644878177982506,0.265980301120574,0.336,0.267,9.292,50,50,84,132,208,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009676,0.019797,0.913705,-0.405779,18.78125,18.78125,18.78125,18.890625,1.0067,1.0067,3223.51,298369,1,0,0,0,0,0,0,0,18.975408,18.808594,0.166814,106.46333041847225,29.582575634030817
3001,283735520,2272,1690354117.52,5,37,1,0.0,29.57996337890625,106.4672740342882,232.84,-12.692,-14.106,-0.168,2.527,-0.105,222.106,0.359973339862431,-1.17091328049697,0.175986966154966,0.345,0.416,9.142,50,50,84,132,208,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009782,0.019784,0.91371,-0.405767,18.796875,18.8125,18.796875,18.875,1.0067,1.0067,3223.52,298370,1,0,0,0,0,0,0,0,18.975408,18.820312,0.155095,106.46333069042443,29.582575634729437
3002,283735530,2272,1690354117.53,5,37,1,0.0,29.57996337890625,106.46726888020832,232.839,-12.692,-14.106,-0.168,2.527,-0.123,222.108,-0.015998815104998,-1.799866699312164,0.205984744476835,0.402,0.458,9.302,50,50,84,132,208,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009924,0.01972,0.913716,-0.405754,18.796875,18.8125,18.796875,18.875,1.0067,1.0067,3223.53,298371,1,0,0,0,0,0,0,0,18.975408,18.820312,0.155095,106.46332552333376,29.582575621455952
3003,283735540,2272,1690354117.54,5,37,1,0.0,29.57996283637153,106.46726942274304,232.839,-12.692,-14.106,-0.168,2.521,-0.137,222.11,-0.576957269723956,-1.466891359939414,0.288978597834007,0.484,0.518,9.524,50,50,85,132,208,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010021,0.019622,0.913725,-0.405734,18.796875,18.8125,18.796875,18.875,1.0067,1.0067,3223.54,298372,1,0,0,0,0,0,0,0,18.975408,18.820312,0.155095,106.46332606727111,29.582575080497556
3004,283735550,2272,1690354117.55,5,37,1,0.0,29.579957953559028,106.46726888020832,232.839,-12.692,-14.106,-0.168,2.519,-0.147,222.112,-0.225983263358084,-0.947929794971074,0.242982004407141,0.332,0.385,9.44,50,50,85,132,208,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010089,0.01957,0.913734,-0.405716,18.8125,18.796875,18.8125,18.921875,1.0067,1.0067,3223.55,298373,1,0,0,0,0,0,0,0,18.975408,18.835938,0.13947,106.46332552366485,29.582570197900225
3005,283735560,2272,1690354117.56,5,37,1,0.0,29.579957682291667,106.46726453993055,232.839,-12.692,-14.106,-0.168,2.516,-0.163,222.113,-0.225983263358084,-1.617880177492824,0.197985336924337,0.274,0.343,9.509,50,50,84,132,208,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010204,0.019494,0.913739,-0.405704,18.8125,18.796875,18.8125,18.921875,1.0067,1.0067,3223.56,298374,1,0,0,0,0,0,0,0,18.975408,18.835938,0.13947,106.46332117244776,29.582569915545296
3006,283735570,2272,1690354117.57,5,37,1,0.0,29.579957682291667,106.46726399739585,232.838,-12.712,-14.133,-0.028,2.52,-0.182,222.115,0.374972229023366,-1.926857294208078,0.235982522798704,0.38,0.375,9.705,50,50,84,137,277,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010371,0.019456,0.913745,-0.405689,18.8125,18.796875,18.8125,18.921875,1.0067,1.0067,3223.57,298375,1,0,0,0,0,0,0,0,19.008857,18.835938,0.172919,106.4633206285436,29.582569914148188
3007,283735580,2272,1690354117.58,5,37,1,0.0,29.57995849609375,106.46726453993055,232.838,-12.712,-14.133,-0.028,2.528,-0.202,222.116,0.786941717977039,-1.962854628194321,0.227983115246206,0.443,0.651,9.924,50,50,84,137,277,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010555,0.01945,0.91375,-0.405673,18.828125,18.8125,18.828125,18.921875,1.0067,1.0067,3223.58,298376,1,0,0,0,0,0,0,0,19.008857,18.847656,0.1612,106.4633211723981,29.58257072907865
3008,283735590,2272,1690354117.59,5,37,1,0.0,29.579953342013887,106.46726399739585,232.838,-12.712,-14.133,-0.028,2.527,-0.218,222.117,-0.049996297203117,-1.694874475185622,0.221983559581832,0.43,0.476,9.788,50,50,85,137,277,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010687,0.019387,0.913756,-0.405659,18.828125,18.8125,18.828125,18.921875,1.0067,1.0067,3223.59,298377,1,0,0,0,0,0,0,0,19.008857,18.847656,0.1612,106.46332062880846,29.582565575303633
3009,283735600,2272,1690354117.6,5,37,1,0.0,29.579953070746527,106.46725938585068,232.838,-12.712,-14.133,-0.028,2.528,-0.234,222.119,0.078994149580921,-1.575883287842206,0.183986373707464,0.328,0.648,9.909,50,50,85,137,277,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010815,0.019337,0.913761,-0.405647,18.828125,18.828125,18.828125,18.90625,1.0067,1.0067,3223.6,298378,1,0,0,0,0,0,0,0,19.008857,18.847656,0.1612,106.4633160056399,29.582565292250727
3010,283735610,2272,1690354117.61,5,37,1,0.0,29.579953070746527,106.46725911458331,232.837,-12.712,-14.133,-0.028,2.522,-0.252,222.12,-0.584956677276454,-1.828864551689971,0.239982226574954,0.426,0.528,10.15,50,50,85,137,277,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010936,0.019226,0.913768,-0.405633,18.828125,18.828125,18.828125,18.90625,1.0067,1.0067,3223.61,298379,1,0,0,0,0,0,0,0,19.008857,18.847656,0.1612,106.46331573368785,29.58256529155221
3011,283735620,2272,1690354117.62,5,37,1,0.0,29.579953070746527,106.46725884331596,232.837,-12.712,-14.133,-0.028,2.514,-0.262,222.121,-0.791941347697353,-1.043922685601056,0.093993038741856,0.529,0.51,10.292,50,50,85,137,277,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010991,0.019126,0.913772,-0.405628,18.828125,18.828125,18.828125,18.90625,1.0067,1.0067,3223.62,298380,1,0,0,0,0,0,0,0,19.008857,18.847656,0.1612,106.46331546173582,29.58256529085369
3012,283735630,2272,1690354117.63,5,37,1,0.0,29.57995279947917,106.46725423177084,232.837,-12.712,-14.133,-0.028,2.513,-0.268,222.122,-0.146989113777161,-0.574957417835831,0.185986225595589,0.542,0.505,10.044,50,50,85,137,277,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.011032,0.019094,0.913778,-0.405614,18.828125,18.859375,18.828125,18.890625,1.0067,1.0067,3223.63,298381,1,0,0,0,0,0,0,0,19.008857,18.851562,0.157294,106.46331083856796,29.582565007801403
3013,283735640,2272,1690354117.64,5,37,1,0.0,29.579948459201393,106.46725368923612,232.837,-12.712,-14.133,-0.028,2.507,-0.279,222.123,-0.557958676786772,-1.083919723363548,0.11299163167904,0.451,0.599,10.733,50,50,85,137,277,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.011099,0.019012,0.913782,-0.405607,18.828125,18.859375,18.828125,18.890625,1.0067,1.0067,3223.64,298382,1,0,0,0,0,0,0,0,19.008857,18.851562,0.157294,106.46331029492882,29.58256066755991
3014,283735650,2272,1690354117.65,5,37,1,0.0,29.579948459201393,106.46725423177084,232.837,-12.712,-14.133,-0.028,2.503,-0.283,222.123,-0.428968230002734,-0.429968155946796,0.094992964685918,0.373,0.594,10.538,50,50,85,137,277,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.011118,0.018963,0.913785,-0.405601,18.828125,18.859375,18.828125,18.890625,1.0067,1.0067,3223.65,298383,1,0,0,0,0,0,0,0,19.008857,18.851562,0.157294,106.46331083883283,29.582560668956877
3015,283735660,2272,1690354117.66,5,37,1,0.0,29.57994818793403,106.46725396050348,232.837,-12.712,-14.133,-0.028,2.498,-0.283,222.124,-0.416969118673986,-0.028997852377808,0.03099770426593,0.504,0.528,10.307,50,50,85,137,277,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.011097,0.018929,0.913787,-0.4056,18.84375,18.828125,18.84375,18.921875,1.0067,1.0067,3223.66,298384,1,0,0,0,0,0,0,0,19.008857,18.859375,0.149482,106.46331056689738,29.58256039708061
3016,283735670,2272,1690354117.67,5,37,1,0.0,29.57994818793403,106.4672496202257,232.837,-12.712,-14.132,0.133,2.49,-0.285,222.123,-0.790941421753291,-0.240982152519019,-0.012999037272811,0.542,0.327,10.499,50,50,85,128,277,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.011088,0.018857,0.913788,-0.405602,18.84375,18.828125,18.84375,18.921875,1.0067,1.0067,3223.67,298385,1,0,0,0,0,0,0,0,19.008113,18.859375,0.148738,106.46330621566557,29.58256038590513
3017,283735680,2272,1690354117.68,5,37,1,0.0,29.579943033854168,106.46724907769097,232.837,-12.712,-14.132,0.133,2.492,-0.282,222.124,0.184986299651526,0.286978745945882,0.081993927413108,0.329,0.331,10.715,50,50,85,128,277,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.011071,0.018883,0.913791,-0.405595,18.859375,18.8125,18.859375,18.9375,1.0067,1.0067,3223.68,298386,1,0,0,0,0,0,0,0,19.008113,18.867188,0.140926,106.46330567207613,29.58255523213038
3018,283735690,2272,1690354117.69,5,37,1,0.0,29.579942762586807,106.4672496202257,232.837,-12.712,-14.132,0.133,2.497,-0.275,222.125,0.489963712590532,0.650951789584564,0.040996963706553,0.381,0.574,10.103,50,50,85,128,277,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.011035,0.018945,0.913792,-0.405591,18.859375,18.8125,18.859375,18.9375,1.0067,1.0067,3223.69,298387,1,0,0,0,0,0,0,0,19.008113,18.867188,0.140926,106.46330621599664,29.582554962349505
3019,283735700,2272,1690354117.7,5,37,1,0.0,29.57994357638889,106.4672439236111,232.838,-12.712,-14.132,0.133,2.494,-0.274,222.126,-0.281979116225574,0.191985781259963,0.08699355713342,0.434,0.684,10.133,50,50,85,128,277,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.01101,0.01893,0.913795,-0.405584,18.859375,18.8125,18.859375,18.9375,1.0067,1.0067,3223.7,298388,1,0,0,0,0,0,0,0,19.008113,18.867188,0.140926,106.46330050495602,29.58255576121576
3020,283735710,2272,1690354117.71,5,37,1,0.0,29.57994357638889,106.46724446614581,232.838,-12.712,-14.132,0.133,2.478,-0.268,222.128,-1.642878326094381,0.588956381052701,0.223983411469957,0.627,0.519,10.255,50,50,85,128,277,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010904,0.018819,0.913806,-0.405567,18.859375,18.890625,18.859375,18.96875,1.0067,1.0067,3223.71,298389,1,0,0,0,0,0,0,0,19.008113,18.894531,0.113582,106.46330104885988,29.58255576261259
3021,283735720,2272,1690354117.72,5,37,1,0.0,29.579938422309027,106.46724419487848,232.838,-12.712,-14.132,0.133,2.464,-0.262,222.13,-1.412895358960049,0.50196282391928,0.170987336434654,0.591,0.375,10.696,50,50,85,128,277,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010812,0.018726,0.913815,-0.405554,18.859375,18.890625,18.859375,18.96875,1.0067,1.0067,3223.72,298390,1,0,0,0,0,0,0,0,19.008113,18.894531,0.113582,106.4633007772225,29.58255060953636
3022,283735730,2272,1690354117.73,5,37,1,0.0,29.579938422309027,106.46723958333332,232.839,-12.712,-14.132,0.133,2.453,-0.253,222.132,-1.014924833223249,0.940930313362635,0.165987706714343,0.611,0.355,10.677,50,50,85,128,277,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010701,0.018678,0.913823,-0.405541,18.84375,18.875,18.84375,18.953125,1.0067,1.0067,3223.73,298391,1,0,0,0,0,0,0,0,19.008113,18.878906,0.129207,106.46329615403998,29.582550597663587
3023,283735740,2272,1690354117.74,5,37,1,0.0,29.579937879774302,106.46723931206596,232.839,-12.712,-14.132,0.133,2.453,-0.23,222.135,-0.031997630209995,2.335827005329561,0.134990002448411,0.362,0.484,10.489,50,50,85,128,277,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010514,0.018758,0.91383,-0.405526,18.84375,18.875,18.84375,18.953125,1.0067,1.0067,3223.74,298392,1,0,0,0,0,0,0,0,19.008113,18.878906,0.129207,106.46329588212119,29.582550054609644
3024,283735750,2272,1690354117.75,5,37,1,0.0,29.579937879774302,106.46723876953124,232.84,-12.712,-14.132,0.133,2.451,-0.201,222.137,-0.248981560071517,2.827790569808219,0.082993853357171,0.343,0.586,9.687,50,50,86,128,277,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010279,0.018839,0.913836,-0.405515,18.84375,18.875,18.84375,18.953125,1.0067,1.0067,3223.75,298393,1,0,0,0,0,0,0,0,19.008113,18.878906,0.129207,106.4632953382174,29.582550053212888
3025,283735760,2272,1690354117.76,5,37,1,0.0,29.579937879774302,106.46723931206596,232.84,-12.712,-14.132,0.133,2.443,-0.181,222.139,-0.75594401371111,2.052847963159927,0.113991557623102,0.53,0.471,10.004,50,50,85,128,277,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.010086,0.01885,0.913843,-0.405504,18.875,18.828125,18.875,19.0,1.0067,1.0067,3223.76,298394,1,0,0,0,0,0,0,0,19.008113,18.894531,0.113582,106.46329588212119,29.582550054609644
3026,283735770,2272,1690354117.77,5,37,1,0.0,29.579932725694444,106.46723388671874,232.841,-12.717,-14.126,0.118,2.438,-0.159,222.14,-0.524961120632716,2.150840705678033,0.048996371259052,0.568,0.465,10.078,50,50,85,117,216,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009895,0.018885,0.913847,-0.405497,18.875,18.828125,18.875,19.0,1.0067,1.0067,3223.77,298395,1,0,0,0,0,0,0,0,19.006998,18.894531,0.112467,106.46329044339831,29.58254488826464
3027,283735780,2272,1690354117.78,5,37,1,0.0,29.57993326822917,106.46723415798613,232.841,-12.717,-14.126,0.118,2.436,-0.14,222.141,-0.162987928882158,1.918857886655577,0.050996223147177,0.451,0.436,9.813,50,50,85,117,216,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.009736,0.01894,0.913851,-0.40549,18.875,18.828125,18.875,19.0,1.0067,1.0067,3223.78,298396,1,0,0,0,0,0,0,0,19.006998,18.894531,0.112467,106.46329071531707,29.582545431318536
3028,283735790,2272,1690354117.79,5,37,1,0.0,29.57993326822917,106.46723388671874,232.841,-12.717,-14.126,0.118,2.428,-0.125,222.143,-0.763943421263608,1.497889064205343,0.124990743007788,0.302,0.315,9.651,50,50,85,117,216,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.003311,-0.00959,0.018933,0.913858,-0.405479,18.890625,18.890625,18.890625,19.015625,1.0067,1.0067,3223.79,298397,1,0,0,0,0,0,0,0,19.006998,18.921875,0.085123,106.4632904433652,29.582545430620193
3029,283735800,2272,1690354117.8,5,37,1,0.0,29.57993326822917,106.46722954644096,232.842,-12.717,-14.126,0.118,2.431,-0.106,222.146,0.244981856295265,1.835864033298405,0.231982819022455,0.221,0.261,9.616,50,50,85,117,216,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.00945,0.019018,0.913867,-0.405457,18.890625,18.890625,18.890625,19.015625,1.0067,1.0067,3223.8,298398,1,0,0,0,0,0,0,0,19.006998,18.921875,0.085123,106.46328609213586,29.582545419446955
3030,283735810,2272,1690354117.81,5,37,1,0.0,29.579928114149304,106.46722900390624,232.842,-12.717,-14.126,0.118,2.437,-0.082,222.148,0.640952530143941,2.482816119106722,0.051996149091239,0.353,0.46,9.555,50,50,86,117,216,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.009274,0.019156,0.91387,-0.405449,18.890625,18.890625,18.890625,19.015625,1.0067,1.0067,3223.81,298399,1,0,0,0,0,0,0,0,19.006998,18.921875,0.085123,106.46328554854676,29.58254026567258
3031,283735820,2272,1690354117.82,5,37,1,0.0,29.579927842881943,106.46722954644096,232.842,-12.717,-14.126,0.118,2.446,-0.062,222.15,0.919931868537326,1.98485299896369,0.121990965175601,0.47,0.529,9.248,50,50,86,117,216,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.009148,0.0193,0.913874,-0.405436,18.921875,18.875,18.921875,19.03125,1.0067,1.0067,3223.82,298400,1,0,0,0,0,0,0,0,19.006998,18.9375,0.069498,106.46328609246694,29.582539995891427
3032,283735830,2272,1690354117.83,5,37,1,0.0,29.57992865668403,106.46722900390624,232.843,-12.717,-14.126,0.118,2.45,-0.055,222.152,0.401970229513048,0.636952826367692,0.205984744476835,0.385,0.586,9.536,50,50,86,117,216,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.009109,0.019356,0.913881,-0.405418,18.921875,18.875,18.921875,19.03125,1.0067,1.0067,3223.83,298401,1,0,0,0,0,0,0,0,19.006998,18.9375,0.069498,106.46328554851365,29.58254080802813
