,sec_of_week,gps_week_number,utc,position_type,numsv,ins_status,temperature,latitude,longitude,altitude,north_velocity,east_velocity,ground_velocity,roll,pitch,heading,x_angular_velocity,y_angular_velocity,z_angular_velocity,x_acc,y_acc,z_acc,latitude_std,longitude_std,altitude_std,north_velocity_std,east_velocity_std,ground_velocity_std,roll_std,pitch_std,heading_std,atb_0,atb_1,atb_2,q_x,q_y,q_z,q_w,fl_wheel_vel,fr_wheel_vel,rl_wheel_vel,rr_wheel_vel,l_wheel_factor,r_wheel_factor,time_stamp,seq,time_valid,timestamp_sab_vehicle,x_angular_velocity_bias,y_angular_velocity_bias,z_angular_velocity_bias,x_acc_bias,y_acc_bias,z_acc_bias,gps_velocity,wheel_speed,dv,sec_of_week_last_three,new_longitude,new_latitude
2039,284397280,2272,1690354779.56,1,0,0,0.0,29.496939290364583,106.44621961805557,318.112,-4.122,11.106,4.326,0.024,-0.211,33.539,2.770794790996668,-1.661876919031565,8.24538933473783,0.257,0.916,6.619,98,314,130,562,867,1302,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000678,0.001723,0.473013,0.881053,10.703125,10.890625,10.703125,11.03125,1.0052,1.0052,3885.28,364546,1,0,0,0,0,0,0,0,11.84627,10.832031,1.014239,0.28,106.44223563651556,29.49953566736854
2040,284397290,2272,1690354779.58,1,0,0,0.0,29.496938747829866,106.44621961805557,318.112,-4.122,11.106,4.326,0.046,-0.235,33.622,2.175838854279591,-2.376823969036119,8.24538933473783,0.5,1.057,7.198,98,315,130,562,867,1302,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000611,0.001995,0.472379,0.881393,10.703125,10.890625,10.703125,11.03125,1.0052,1.0052,3885.29,364547,1,0,0,0,0,0,0,0,11.84627,10.832031,1.014239,0.29,106.4422356365488,29.49953512506863
2041,284397300,2272,1690354779.6,1,0,0,0.0,29.496939290364583,106.4462193467882,318.113,-4.122,11.106,4.326,0.069,-0.257,33.704,2.392822784141113,-2.187837965608342,8.19339318564659,0.325,1.101,6.918,98,315,130,562,867,1302,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000518,0.002261,0.471748,0.88173,10.703125,10.890625,10.703125,11.03125,1.0052,1.0052,3885.3,364548,1,0,0,0,0,0,0,0,11.84627,10.832031,1.014239,0.3,106.44223536476824,29.49953566685369
2042,284397310,2272,1690354779.62,1,0,0,0.0,29.496939019097223,106.44621961805557,318.113,-4.122,11.106,4.326,0.11,-0.304,33.787,4.096696592823294,-4.625657417232261,8.39637815229124,0.048,1.125,7.246,98,315,130,562,867,1302,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.0004,0.002787,0.471101,0.882074,10.71875,10.9375,10.71875,10.96875,1.0052,1.0052,3885.31,364549,1,0,0,0,0,0,0,0,11.84627,10.835938,1.010333,0.31,106.44223563653219,29.499535396218583
2043,284397320,2272,1690354779.6399999,1,0,0,0.0,29.496939561631944,106.4462193467882,318.113,-4.122,11.106,4.326,0.139,-0.354,33.871,3.011776943515684,-4.950633349052512,8.367380299913432,0.152,1.493,7.957,99,316,130,562,867,1302,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000374,0.003291,0.470455,0.882417,10.71875,10.9375,10.71875,10.96875,1.0052,1.0052,3885.32,364550,1,0,0,0,0,0,0,0,11.84627,10.835938,1.010333,0.32,106.44223536475162,29.49953593800365
2044,284397330,2272,1690354779.6599998,1,0,0,0.0,29.496939019097223,106.44622450086804,318.113,-4.122,11.106,4.326,0.168,-0.393,33.954,2.896785459948519,-3.956706960654573,8.273387261171575,0.249,1.359,7.815,99,316,131,562,867,1302,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000316,0.003715,0.469817,0.882755,10.703125,10.921875,10.703125,11.0,1.0052,1.0052,3885.33,364551,1,0,0,0,0,0,0,0,11.84627,10.832031,1.014239,0.33,106.44224052798452,29.49953540548638
2045,284397340,2272,1690354779.6799998,1,0,0,0.0,29.496939561631944,106.44622422960067,318.113,-4.122,11.106,4.326,0.211,-0.431,34.036,4.415672968979171,-3.76072147561836,8.289386076276571,0.375,1.459,8.216,99,317,131,562,867,1302,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000133,0.004185,0.469177,0.883093,10.703125,10.921875,10.703125,11.0,1.0052,1.0052,3885.34,364552,1,0,0,0,0,0,0,0,11.84627,10.832031,1.014239,0.34,106.4422402562039,29.499535947271397
2046,284397350,2272,1690354779.6999998,1,0,0,0.0,29.496944173177084,106.44622422960067,318.113,-4.122,11.106,4.326,0.234,-0.468,34.119,2.402822043581736,-3.641730288274945,8.276387039003762,0.375,1.52,8.875,99,317,131,562,867,1302,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000101,0.004564,0.468538,0.883431,10.75,10.96875,10.75,10.953125,1.0052,1.0052,3885.35,364553,1,0,0,0,0,0,0,0,11.84627,10.855469,0.990802,0.35,106.44224025592143,29.49954055682072
2047,284397360,2272,1690354779.7199998,1,0,0,0.0,29.496943901909724,106.44622422960067,318.112,-4.122,11.106,4.326,0.26,-0.512,34.201,2.65080367770919,-4.302681337300133,8.266387779563138,0.349,1.469,9.144,100,317,131,562,867,1302,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-8.2e-05,0.005006,0.4679,0.883767,10.75,10.96875,10.75,10.953125,1.0052,1.0052,3885.36,364554,1,0,0,0,0,0,0,0,11.84627,10.855469,0.990802,0.36,106.44224025593806,29.49954028567076
2048,284397370,2272,1690354779.7399998,1,0,0,0.0,29.496944173177084,106.44622395833332,318.112,-4.841,10.371,4.879,0.291,-0.56,34.284,3.25175917009064,-4.762647271568797,8.283386520612197,0.288,1.742,9.529,100,318,131,554,881,1335,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-2.9e-05,0.005506,0.46726,0.884102,10.75,10.96875,10.75,10.953125,1.0052,1.0052,3885.37,364555,1,0,0,0,0,0,0,0,11.445214,10.855469,0.589745,0.37,106.44223998417407,29.49954055630582
2049,284397380,2272,1690354779.7600002,1,0,0,0.0,29.496943901909724,106.4462291124132,318.111,-4.841,10.371,4.879,0.309,-0.6,34.367,1.8598622559559,-3.947707627158012,8.325383410262816,0.341,1.506,9.089,100,318,131,554,881,1335,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-5.1e-05,0.005886,0.466616,0.88444,10.75,11.0,10.75,10.921875,1.0052,1.0052,3885.38,364556,1,0,0,0,0,0,0,0,11.445214,10.855469,0.589745,0.38,106.4422451473914,29.49954029493941
2050,284397390,2272,1690354779.7800002,1,0,0,0.0,29.496944173177084,106.44622884114584,318.11,-4.841,10.371,4.879,0.332,-0.651,34.45,2.421820636518921,-5.080623721780612,8.359380892360933,0.345,1.556,9.461,100,319,132,554,881,1335,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-7.6e-05,0.006377,0.46597,0.884777,10.75,11.0,10.75,10.921875,1.0052,1.0052,3885.39,364557,1,0,0,0,0,0,0,0,11.445214,10.855469,0.589745,0.39,106.44224487562735,29.499540565574424
2051,284397400,2272,1690354779.8000002,1,0,0,0.0,29.496944173177084,106.44622884114584,318.11,-4.841,10.371,4.879,0.355,-0.692,34.533,2.326827671833001,-3.989704516808629,8.255388594178454,0.396,1.769,9.687,101,319,132,554,881,1335,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-6.3e-05,0.00678,0.465331,0.88511,10.75,11.0,10.75,11.0,1.0052,1.0052,3885.4,364558,1,0,0,0,0,0,0,0,11.445214,10.875,0.570214,0.4,106.44224487562735,29.499540565574424
2052,284397410,2272,1690354779.8200002,1,0,0,0.0,29.496944444444445,106.44622884114584,318.109,-4.841,10.371,4.879,0.374,-0.738,34.615,2.115843297635852,-4.49566704450416,8.307384743269692,0.369,1.763,10.006,101,319,132,554,881,1335,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-9.4e-05,0.007214,0.464688,0.885444,10.75,11.0,10.75,11.0,1.0052,1.0052,3885.41,364559,1,0,0,0,0,0,0,0,11.445214,10.875,0.570214,0.41,106.44224487561073,29.499540836724382
2053,284397420,2272,1690354779.8400002,1,0,0,0.0,29.496944173177084,106.44622884114584,318.109,-4.841,10.371,4.879,0.398,-0.784,34.699,2.527812786589525,-4.5476631935954,8.349381632920311,0.493,1.685,10.166,101,320,132,554,881,1335,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-8.8e-05,0.007668,0.464041,0.88578,10.75,11.0,10.75,11.0,1.0052,1.0052,3885.42,364560,1,0,0,0,0,0,0,0,11.445214,10.875,0.570214,0.42,106.44224487562735,29.499540565574424
2054,284397430,2272,1690354779.8600001,1,0,0,0.0,29.496944715711805,106.44622965494791,318.108,-4.841,10.371,4.879,0.423,-0.835,34.781,2.539811897918273,-5.106621796326232,8.285386372500321,0.489,1.64,10.945,101,320,132,554,881,1335,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000105,0.008166,0.463399,0.886112,10.765625,11.03125,10.765625,10.96875,1.0052,1.0052,3885.43,364561,1,0,0,0,0,0,0,0,11.445214,10.882812,0.562401,0.43,106.44224569083642,29.499541109419198
2055,284397440,2272,1690354779.88,1,0,0,0.0,29.496949327256942,106.4462345377604,318.108,-4.841,10.371,4.879,0.447,-0.877,34.865,2.545811453582647,-4.099696370655484,8.391378522570928,0.386,1.536,10.614,102,321,132,554,881,1335,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-8e-05,0.008586,0.462748,0.886447,10.765625,11.03125,10.765625,10.96875,1.0052,1.0052,3885.44,364562,1,0,0,0,0,0,0,0,11.445214,10.882812,0.562401,0.44,106.44225058200837,29.4995457282382
2056,284397450,2272,1690354779.9,1,0,0,0.0,29.496949869791667,106.4462345377604,318.107,-4.841,10.371,4.879,0.479,-0.919,34.949,3.31675435645469,-4.139693408417976,8.423376152780921,0.332,1.81,10.377,102,321,133,554,881,1335,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,3e-06,0.00904,0.462094,0.886784,10.78125,11.0,10.78125,11.015625,1.0052,1.0052,3885.45,364563,1,0,0,0,0,0,0,0,11.445214,10.894531,0.550683,0.45,106.44225058197514,29.49954627053813
2057,284397460,2272,1690354779.92,1,0,0,0.0,29.496949327256942,106.44623426649304,318.107,-4.841,10.371,4.879,0.498,-0.967,35.031,2.111843593859603,-4.69865201114881,8.324383484318753,0.457,1.943,10.756,102,321,133,554,881,1335,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-3.6e-05,0.00949,0.461448,0.887116,10.78125,11.0,10.78125,11.015625,1.0052,1.0052,3885.46,364564,1,0,0,0,0,0,0,0,11.445214,10.894531,0.550683,0.46,106.44225031026087,29.499545727723195
2058,284397470,2272,1690354779.94,1,0,0,0.0,29.49694878472222,106.4462345377604,318.107,-3.239,9.668,5.457,0.513,-1.007,35.114,1.665876622807812,-3.911710293171769,8.317384002710316,0.668,1.946,11.121,103,322,133,563,934,1434,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-7.1e-05,0.00986,0.460803,0.887447,10.78125,11.0,10.78125,11.015625,1.0052,1.0052,3885.47,364565,1,0,0,0,0,0,0,0,10.196144,10.894531,0.698388,0.47,106.44225058204161,29.499545185938278
2059,284397480,2272,1690354779.96,1,0,0,0.0,29.496949327256942,106.44623426649304,318.107,-3.239,9.668,5.457,0.522,-1.048,35.197,1.062921278538237,-3.997703924361128,8.351381484808435,0.725,2.125,10.862,103,322,133,563,934,1434,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000157,0.010213,0.460155,0.887779,10.796875,11.0625,10.796875,11.0,1.0052,1.0052,3885.48,364566,1,0,0,0,0,0,0,0,10.196144,10.914062,0.717919,0.48,106.44225031026087,29.499545727723195
2060,284397490,2272,1690354779.98,1,0,0,0.0,29.496949055989585,106.44623942057292,318.107,-3.239,9.668,5.457,0.525,-1.092,35.28,0.461965786156787,-4.38367533876918,8.261388149842826,0.437,2.116,10.782,103,323,133,563,934,1434,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000305,0.010571,0.459514,0.888107,10.796875,11.0625,10.796875,11.0,1.0052,1.0052,3885.49,364567,1,0,0,0,0,0,0,0,10.196144,10.914062,0.717919,0.49,106.44225547348046,29.499545466358796
2061,284397500,2272,1690354780.0,1,0,0,0.0,29.496949598524303,106.44623914930555,318.107,-3.239,9.668,5.457,0.516,-1.128,35.363,-0.769942976927982,-3.436745469742171,8.383379115018428,0.543,1.913,10.763,103,323,133,563,934,1434,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000511,0.010806,0.458865,0.888439,10.765625,11.046875,10.765625,11.015625,1.0052,1.0052,3885.5,364568,1,0,0,0,0,0,0,0,10.196144,10.898438,0.702294,0.5,106.44225520169967,29.499546008143664
2062,284397510,2272,1690354780.02,1,0,0,0.0,29.496949055989585,106.4462388780382,318.108,-3.239,9.668,5.457,0.511,-1.171,35.447,-0.279979264337449,-4.233686447159833,8.464373116487476,0.54,1.727,11.471,104,323,133,563,934,1434,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000714,0.011124,0.458209,0.888774,10.765625,11.046875,10.765625,11.015625,1.0052,1.0052,3885.51,364569,1,0,0,0,0,0,0,0,10.196144,10.898438,0.702294,0.51,106.44225492998535,29.49954546532869
2063,284397520,2272,1690354780.04,1,0,0,0.0,29.496949598524303,106.44623914930555,318.108,-3.239,9.668,5.457,0.501,-1.199,35.532,-0.821939126019222,-2.763795309388234,8.466372968375602,0.673,1.992,11.881,104,324,134,563,934,1434,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.000896,0.011305,0.457553,0.88911,10.78125,11.015625,10.78125,11.09375,1.0052,1.0052,3885.52,364570,1,0,0,0,0,0,0,0,10.196144,10.917969,0.721825,0.52,106.44225520169967,29.499546008143664
2064,284397530,2272,1690354780.06,1,0,0,0.0,29.496954481336804,106.4462388780382,318.109,-3.239,9.668,5.457,0.494,-1.215,35.616,-0.493963416366784,-1.525886990639091,8.423376152780921,0.74,1.949,11.407,104,324,134,563,934,1434,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001004,0.011403,0.456899,0.889444,10.78125,11.015625,10.78125,11.09375,1.0052,1.0052,3885.53,364571,1,0,0,0,0,0,0,0,10.196144,10.917969,0.721825,0.53,106.44225492965305,29.499550888327956
2065,284397540,2272,1690354780.08,1,0,0,0.0,29.496954752604168,106.44624403211805,318.11,-3.239,9.668,5.457,0.493,-1.232,35.698,0.081993927413108,-1.576883213786269,8.24538933473783,0.635,2.059,11.215,104,325,134,563,934,1434,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001069,0.011528,0.456259,0.889771,10.828125,11.03125,10.828125,11.078125,1.0052,1.0052,3885.54,364572,1,0,0,0,0,0,0,0,10.196144,10.941406,0.745263,0.54,106.44226009284036,29.499551169264382
2066,284397550,2272,1690354780.1,1,0,0,0.0,29.496954481336804,106.44624376085068,318.111,-3.239,9.668,5.457,0.488,-1.252,35.781,-0.407969785177425,-1.89285981210996,8.244389408793767,0.509,2.059,10.784,105,325,134,563,934,1434,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001185,0.011658,0.455619,0.890097,10.828125,11.03125,10.828125,11.078125,1.0052,1.0052,3885.55,364573,1,0,0,0,0,0,0,0,10.196144,10.941406,0.745263,0.55,106.44225982110936,29.499550897599313
2067,284397560,2272,1690354780.12,1,0,0,0.0,29.496953938802083,106.44624457465278,318.112,-3.239,9.668,5.457,0.479,-1.276,35.862,-0.667950530633626,-2.384823376588618,8.164395333268782,0.471,2.094,10.633,105,325,134,563,934,1434,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001341,0.011816,0.454985,0.890419,10.828125,11.03125,10.828125,11.078125,1.0052,1.0052,3885.56,364574,1,0,0,0,0,0,0,0,10.196144,10.941406,0.745263,0.56,106.44226063638543,29.4995503568447
2068,284397570,2272,1690354780.1399999,1,0,0,0.0,29.496954481336804,106.44624457465278,318.114,-4.625,9.543,6.053,0.47,-1.305,35.944,-0.663950826857377,-2.814791532535412,8.26238807578689,0.654,2.046,10.865,105,326,134,511,930,1403,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001513,0.012008,0.454344,0.890744,10.78125,11.0625,10.78125,11.046875,1.0052,1.0052,3885.57,364575,1,0,0,0,0,0,0,0,10.604691,10.917969,0.313278,0.57,106.4422606363522,29.499550899144626
2069,284397580,2272,1690354780.1599998,1,0,0,0.0,29.496954210069443,106.4462443033854,318.115,-4.625,9.543,6.053,0.451,-1.327,36.027,-1.724872253507491,-2.136841742461164,8.265387853619076,0.814,1.842,11.01,106,326,135,511,930,1403,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001741,0.012105,0.453703,0.891068,10.78125,11.0625,10.78125,11.046875,1.0052,1.0052,3885.58,364576,1,0,0,0,0,0,0,0,10.604691,10.917969,0.313278,0.58,106.44226036462118,29.499550627479557
2070,284397590,2272,1690354780.1799998,1,0,0,0.0,29.496954752604168,106.44624457465278,318.116,-4.625,9.543,6.053,0.435,-1.335,36.108,-1.407895729239738,-0.739945198606113,8.15439607382816,0.695,1.726,10.408,106,327,135,511,930,1403,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001889,0.012105,0.45307,0.89139,10.78125,11.046875,10.78125,11.140625,1.0052,1.0052,3885.59,364577,1,0,0,0,0,0,0,0,10.604691,10.9375,0.332809,0.59,106.44226063633558,29.499551170294595
2071,284397600,2272,1690354780.1999998,1,0,0,0.0,29.496954210069443,106.44624945746529,318.118,-4.625,9.543,6.053,0.422,-1.347,36.19,-1.084919649307611,-1.151914687559786,8.184393852150029,0.566,1.679,10.724,106,327,135,511,930,1403,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002028,0.012151,0.452434,0.891712,10.78125,11.046875,10.78125,11.140625,1.0052,1.0052,3885.6,364578,1,0,0,0,0,0,0,0,10.604691,10.9375,0.332809,0.6,106.44226552782634,29.499550637267074
2072,284397610,2272,1690354780.2199998,1,0,0,0.0,29.496954752604168,106.44624918619792,318.12,-4.625,9.543,6.053,0.412,-1.359,36.272,-0.898933423712021,-1.138915650286976,8.209392000751587,0.597,1.74,10.69,106,327,135,511,930,1403,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002151,0.012203,0.451796,0.892034,10.78125,11.046875,10.78125,11.140625,1.0052,1.0052,3885.61,364579,1,0,0,0,0,0,0,0,10.604691,10.9375,0.332809,0.61,106.44226525604543,29.49955117905185
2073,284397620,2272,1690354780.2399998,1,0,0,0.0,29.496959635416665,106.44624891493056,318.121,-4.625,9.543,6.053,0.414,-1.383,36.353,0.404970007345235,-2.294830041623009,8.108399480401294,0.672,2.053,10.631,107,328,135,511,930,1403,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002219,0.012396,0.451164,0.892351,10.828125,11.078125,10.828125,11.09375,1.0052,1.0052,3885.62,364580,1,0,0,0,0,0,0,0,10.604691,10.957031,0.35234,0.62,106.4422649839987,29.499556059236063
2074,284397630,2272,1690354780.2600002,1,0,0,0.0,29.496959092881944,106.44624891493056,318.123,-4.625,9.543,6.053,0.407,-1.411,36.435,-0.484964082870223,-2.733797531066365,8.179394222429718,0.758,2.073,11.049,107,328,135,511,930,1403,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002373,0.012588,0.450527,0.89267,10.828125,11.078125,10.828125,11.09375,1.0052,1.0052,3885.63,364581,1,0,0,0,0,0,0,0,10.604691,10.957031,0.35234,0.63,106.44226498403192,29.499555516936134
2075,284397640,2272,1690354780.2800002,1,0,0,0.0,29.496959635416665,106.44624891493056,318.125,-4.625,9.543,6.053,0.392,-1.43,36.514,-1.267906097071014,-1.879860774837149,7.996407774666314,0.729,1.648,10.751,107,329,136,511,930,1403,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002555,0.012683,0.449905,0.892982,10.8125,11.046875,10.8125,11.109375,1.0052,1.0052,3885.64,364582,1,0,0,0,0,0,0,0,10.604691,10.945312,0.340621,0.64,106.4422649839987,29.499556059236063
2076,284397650,2272,1690354780.3000002,1,0,0,0.0,29.496959092881944,106.4462535264757,318.127,-4.625,9.543,6.053,0.391,-1.443,36.596,0.046996519370927,-1.251907281966017,8.136397406835037,0.66,1.419,10.892,107,329,136,511,930,1403,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00261,0.012781,0.449271,0.8933,10.8125,11.046875,10.8125,11.109375,1.0052,1.0052,3885.65,364583,1,0,0,0,0,0,0,0,10.604691,10.945312,0.340621,0.65,106.44226960374262,29.499555525694145
2077,284397660,2272,1690354780.3200002,1,0,0,0.0,29.496959635416665,106.44625379774304,318.13,-4.625,9.543,6.053,0.39,-1.44,36.675,0.170987336434654,0.381971710631802,7.960410440680072,0.762,1.577,10.906,108,329,136,511,930,1403,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002589,0.012756,0.44865,0.893612,10.8125,11.046875,10.8125,11.109375,1.0052,1.0052,3885.66,364584,1,0,0,0,0,0,0,0,10.604691,10.945312,0.340621,0.66,106.44226987545707,29.49955606850928
2078,284397670,2272,1690354780.3400002,1,0,0,0.0,29.496959092881944,106.44625461154514,318.132,-4.667,8.903,3.876,0.39,-1.437,36.755,0.122990891119663,0.392970896016488,7.931412588302264,0.715,1.422,10.53,108,330,136,607,1192,1413,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002573,0.012728,0.448032,0.893923,10.828125,11.03125,10.828125,11.140625,1.0052,1.0052,3885.67,364585,1,0,0,0,0,0,0,0,10.052079,10.957031,0.904952,0.67,106.4422706907335,29.499555527754968
2079,284397680,2272,1690354780.3600001,1,0,0,0.0,29.496959092881944,106.4462535264757,318.134,-4.667,8.903,3.876,0.391,-1.429,36.835,0.372972377135241,0.805940310914223,8.051403701589742,0.7,1.583,10.678,108,330,136,607,1192,1413,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002521,0.012679,0.447403,0.894238,10.828125,11.03125,10.828125,11.140625,1.0052,1.0052,3885.68,364586,1,0,0,0,0,0,0,0,10.052079,10.957031,0.904952,0.68,106.44226960374262,29.499555525694145
2080,284397690,2272,1690354780.38,1,0,0,0.0,29.496959635416665,106.44625434027776,318.137,-4.667,8.903,3.876,0.387,-1.422,36.917,-0.204984818532776,0.777942384480478,8.169394962989093,0.721,1.583,10.806,109,331,136,607,1192,1413,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002516,0.012608,0.446766,0.894558,10.84375,11.0625,10.84375,11.125,1.0052,1.0052,3885.69,364587,1,0,0,0,0,0,0,0,10.052079,10.96875,0.916671,0.69,106.44227041895252,29.49955606953969
2081,284397700,2272,1690354780.4,1,0,0,0.0,29.49696424696181,106.44625434027776,318.139,-4.667,8.903,3.876,0.386,-1.427,36.997,0.096992816574043,-0.417969044618048,8.014406441659435,0.434,1.679,10.765,109,331,137,607,1192,1413,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002534,0.012643,0.446141,0.894869,10.84375,11.0625,10.84375,11.125,1.0052,1.0052,3885.7,364588,1,0,0,0,0,0,0,0,10.052079,10.96875,0.916671,0.7,106.44227041867005,29.499560679089132
2082,284397710,2272,1690354780.42,1,0,0,0.0,29.496964789496527,106.44625922309028,318.142,-4.667,8.903,3.876,0.374,-1.434,37.08,-0.995926240286065,-0.673950086298,8.252388816346267,0.612,1.567,11.523,109,331,136,607,1192,1413,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002646,0.012655,0.445497,0.895189,10.84375,11.0625,10.84375,11.125,1.0052,1.0052,3885.71,364589,1,0,0,0,0,0,0,0,10.052079,10.96875,0.916671,0.71,106.44227531009636,29.499561230663275
2083,284397720,2272,1690354780.44,1,0,0,0.0,29.49696424696181,106.44625922309028,318.145,-4.667,8.903,3.876,0.369,-1.419,37.161,-0.345974376645562,1.562884250569393,8.129397925226602,0.793,1.532,10.673,109,331,137,607,1192,1413,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002621,0.012517,0.444863,0.895507,10.8125,11.03125,10.8125,11.140625,1.0052,1.0052,3885.72,364590,1,0,0,0,0,0,0,0,10.052079,10.949219,0.897139,0.72,106.4422753101296,29.499560688363346
2084,284397730,2272,1690354780.46,1,0,0,0.0,29.496963975694445,106.44625895182293,318.148,-4.667,8.903,3.876,0.364,-1.398,37.241,-0.24998148601558,2.11484337169179,7.963410218512257,0.726,1.861,10.337,110,332,137,607,1192,1413,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002568,0.012341,0.444241,0.895818,10.8125,11.03125,10.8125,11.140625,1.0052,1.0052,3885.73,364591,1,0,0,0,0,0,0,0,10.052079,10.949219,0.897139,0.73,106.44227503839845,29.499560416698117
2085,284397740,2272,1690354780.48,1,0,0,0.0,29.496964518229166,106.44625895182293,318.151,-4.667,8.903,3.876,0.354,-1.368,37.32,-0.815939570354849,3.053773833166302,7.898415032148208,0.716,2.016,10.207,110,332,137,607,1192,1413,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002522,0.012069,0.443625,0.896127,10.8125,11.03125,10.8125,11.140625,1.0052,1.0052,3885.74,364592,1,0,0,0,0,0,0,0,10.052079,10.949219,0.897139,0.74,106.44227503836521,29.49956095899805
2086,284397750,2272,1690354780.5,1,0,0,0.0,29.496963975694445,106.44625895182293,318.154,-4.667,8.903,3.876,0.344,-1.344,37.398,-0.885934386439211,2.430819970015481,7.7394268070423,0.586,1.808,10.116,110,333,137,607,1192,1413,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002505,0.011843,0.443022,0.896429,10.828125,11.078125,10.828125,11.078125,1.0052,1.0052,3885.75,364593,1,0,0,0,0,0,0,0,10.052079,10.953125,0.901046,0.75,106.44227503839845,29.499560416698117
2087,284397760,2272,1690354780.52,1,0,0,0.0,29.496964518229166,106.44626356336803,318.157,-4.667,8.903,3.876,0.345,-1.331,37.476,0.291978375666194,1.365898839589118,7.797422511797913,0.528,1.696,10.291,111,333,137,607,1192,1413,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002435,0.011745,0.442412,0.896731,10.828125,11.078125,10.828125,11.078125,1.0052,1.0052,3885.76,364594,1,0,0,0,0,0,0,0,10.052079,10.953125,0.901046,0.76,106.44227965807784,29.499560967757812
2088,284397770,2272,1690354780.54,1,0,0,0.0,29.496964518229166,106.4462638346354,318.16,0.0,0.0,0.0,0.339,-1.328,37.553,-0.39697059979274,0.371972451191179,7.727427695713552,0.707,1.458,10.902,111,333,137,513,758,607,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00246,0.011699,0.441807,0.89703,10.828125,11.078125,10.828125,11.078125,1.0052,1.0052,3885.77,364595,1,0,0,0,0,0,0,0,0.0,10.953125,10.953125,0.77,106.44227992982567,29.499560968273116
2089,284397780,2272,1690354780.56,1,0,0,0.0,29.496969129774307,106.4462646484375,318.163,0.0,0.0,0.0,0.334,-1.301,37.631,-0.364972969582746,2.743796790506985,7.770424511308231,0.646,1.572,10.411,111,334,138,513,758,607,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002391,0.011469,0.4412,0.897332,10.84375,11.0625,10.84375,11.171875,1.0052,1.0052,3885.78,364596,1,0,0,0,0,0,0,0,0.0,10.980469,10.980469,0.78,106.44228074478674,29.499565579368515
